title,star_rating,price,source,title_cleaned
The Inferno of Dante: A New Verse Translation (Bilingual Edition),4.0,0.0,Goodreads_Real,the inferno of dante a new verse translation bilingual edition
The Forbidden (Vampire Huntress  #5),4.27,0.0,Goodreads_Real,the forbidden vampire huntress  5
The Red Queen: Sex and the Evolution of Human Nature,4.04,0.0,Goodreads_Real,the red queen sex and the evolution of human nature
Women in Love,3.67,0.0,Goodreads_Real,women in love
1001 Illuminated Initial Letters: 27 Full-Color Plates,3.46,0.0,Goodreads_Real,1001 illuminated initial letters 27 fullcolor plates
La Tierra es plana: Breve historia del mundo globalizado del siglo XXI,3.68,0.0,Goodreads_Real,la tierra es plana breve historia del mundo globalizado del siglo xxi
La Maison des feuilles,4.1,0.0,Goodreads_Real,la maison des feuilles
Dodge Caravan/Plymouth Voyager/Chrysler Town & Country 96-02 (Haynes Manuals),3.93,0.0,Goodreads_Real,dodge caravanplymouth voyagerchrysler town  country 9602 haynes manuals
Bailando al rescate (Dora La Exploradora),3.47,0.0,Goodreads_Real,bailando al rescate dora la exploradora
Museum of Terror  Vol. 3: The Long Hair in the Attic,4.12,0.0,Goodreads_Real,museum of terror  vol 3 the long hair in the attic
Girl  Interrupted: Screenplay based on the book,4.02,0.0,Goodreads_Real,girl  interrupted screenplay based on the book
Only the Ring Finger Knows: The Left Hand Dreams of Him (Only the Ring Finger Knows  #2),3.94,0.0,Goodreads_Real,only the ring finger knows the left hand dreams of him only the ring finger knows  2
Physics of Fully Ionized Gases,4.25,0.0,Goodreads_Real,physics of fully ionized gases
Goodman & Gilman's the Pharmacological Basis of Therapeutics,4.29,0.0,Goodreads_Real,goodman  gilmans the pharmacological basis of therapeutics
LOGO Lounge: 2 000 International Identities by Leading Designers,3.93,0.0,Goodreads_Real,logo lounge 2 000 international identities by leading designers
The Cat Who Knew Shakespeare (Cat Who...  #7),3.92,0.0,Goodreads_Real,the cat who knew shakespeare cat who  7
The Faiths of the Founding Fathers,3.89,0.0,Goodreads_Real,the faiths of the founding fathers
You Shall Know Our Velocity,3.63,0.0,Goodreads_Real,you shall know our velocity
Sense and Sensibility,4.07,0.0,Goodreads_Real,sense and sensibility
The Best of H.P. Lovecraft: Bloodcurdling Tales of Horror and the Macabre,4.31,0.0,Goodreads_Real,the best of hp lovecraft bloodcurdling tales of horror and the macabre
The Zebra Wall,3.44,0.0,Goodreads_Real,the zebra wall
Atlas Shrugged,3.69,0.0,Goodreads_Real,atlas shrugged
Tales from the Perilous Realm,4.08,0.0,Goodreads_Real,tales from the perilous realm
The Silk Vendetta,3.82,0.0,Goodreads_Real,the silk vendetta
Despair,3.92,0.0,Goodreads_Real,despair
Falling Angels (Luc Actar #1),4.67,0.0,Goodreads_Real,falling angels luc actar 1
Wolf-Speaker (Immortals  #2),4.21,0.0,Goodreads_Real,wolfspeaker immortals  2
Julius Caesar,3.68,0.0,Goodreads_Real,julius caesar
Leviathan,3.7,0.0,Goodreads_Real,leviathan
Under the Duvet,3.52,0.0,Goodreads_Real,under the duvet
Cromartie High School  Vol. 06,4.21,0.0,Goodreads_Real,cromartie high school  vol 06
Remind Me Again Why I Need A Man,3.3,0.0,Goodreads_Real,remind me again why i need a man
The Inner Reaches of Outer Space: Metaphor as Myth and as Religion (Collected Worksl),4.22,0.0,Goodreads_Real,the inner reaches of outer space metaphor as myth and as religion collected worksl
The House of Mirth,3.95,0.0,Goodreads_Real,the house of mirth
Confessions of a Pagan Nun,3.87,0.0,Goodreads_Real,confessions of a pagan nun
Mortals,3.74,0.0,Goodreads_Real,mortals
One Hundred Hungry Ants,4.05,0.0,Goodreads_Real,one hundred hungry ants
Blood Meridian,4.17,0.0,Goodreads_Real,blood meridian
Touching Darkness (Midnighters  #2),3.89,0.0,Goodreads_Real,touching darkness midnighters  2
Anna Karenina,4.05,0.0,Goodreads_Real,anna karenina
The Speed of Trust: The One Thing that Changes Everything,3.99,0.0,Goodreads_Real,the speed of trust the one thing that changes everything
C.S. Lewis and the Catholic Church,3.88,0.0,Goodreads_Real,cs lewis and the catholic church
A Woman of Substance (Emma Harte Saga #1),4.18,0.0,Goodreads_Real,a woman of substance emma harte saga 1
Anhelos ocultos,3.94,0.0,Goodreads_Real,anhelos ocultos
Pride and Prejudice,4.26,0.0,Goodreads_Real,pride and prejudice
A Room of One's Own,4.14,0.0,Goodreads_Real,a room of ones own
Drina Dances in Madeira,4.09,0.0,Goodreads_Real,drina dances in madeira
Tender is the Night,3.82,0.0,Goodreads_Real,tender is the night
Frankenstein (SparkNotes Literature Guide),3.5,0.0,Goodreads_Real,frankenstein sparknotes literature guide
Something Borrowed (Darcy & Rachel  #1),3.85,0.0,Goodreads_Real,something borrowed darcy  rachel  1
¡Horton escucha a quién!,4.18,0.0,Goodreads_Real,horton escucha a quién
Last Words: The Final Journals,3.98,0.0,Goodreads_Real,last words the final journals
Uncharted Territory,3.51,0.0,Goodreads_Real,uncharted territory
The Splendid Outcast: Beryl Markham's African Stories,3.72,0.0,Goodreads_Real,the splendid outcast beryl markhams african stories
Dracula,3.99,0.0,Goodreads_Real,dracula
The Governess; or  The Little Female Academy,2.63,0.0,Goodreads_Real,the governess or  the little female academy
A Midsummer Night's Dream,3.94,0.0,Goodreads_Real,a midsummer nights dream
Citizen X: Killer Department,4.01,0.0,Goodreads_Real,citizen x killer department
Three Prophetic Science Fiction Novels,3.86,0.0,Goodreads_Real,three prophetic science fiction novels
Cold As Ice (Ice  #2),3.81,0.0,Goodreads_Real,cold as ice ice  2
Furies of Calderon (Codex Alera  #1),4.12,0.0,Goodreads_Real,furies of calderon codex alera  1
The Wanting Seed,3.71,0.0,Goodreads_Real,the wanting seed
Brightness Falls,3.74,0.0,Goodreads_Real,brightness falls
A Star Called Henry,3.84,0.0,Goodreads_Real,a star called henry
The Novice (Black Magician Trilogy  #2),4.07,0.0,Goodreads_Real,the novice black magician trilogy  2
Philosophical Investigations,4.23,0.0,Goodreads_Real,philosophical investigations
Anita Blake  Vampire Hunter Collection 1-4 (Anita Blake  Vampire Hunter  #1-4),4.54,0.0,Goodreads_Real,anita blake  vampire hunter collection 14 anita blake  vampire hunter  14
Who Was Anne Frank?,4.26,0.0,Goodreads_Real,who was anne frank
Embracing Love  Vol. 4,4.34,0.0,Goodreads_Real,embracing love  vol 4
Thunderbird Falls  (Walker Papers  #2),3.85,0.0,Goodreads_Real,thunderbird falls  walker papers  2
Beach Girls,4.06,0.0,Goodreads_Real,beach girls
Forever Peace (The Forever War  #2),3.74,0.0,Goodreads_Real,forever peace the forever war  2
The Life and Times of Scrooge McDuck Companion,4.48,0.0,Goodreads_Real,the life and times of scrooge mcduck companion
The Collected Stories,4.23,0.0,Goodreads_Real,the collected stories
Hot Stuff (Cate Madigan #1),3.74,0.0,Goodreads_Real,hot stuff cate madigan 1
The Dirt: Confessions of the World's Most Notorious Rock Band,4.16,0.0,Goodreads_Real,the dirt confessions of the worlds most notorious rock band
The Matlock Paper,3.88,0.0,Goodreads_Real,the matlock paper
Casino Royale,3.73,0.0,Goodreads_Real,casino royale
City of Glass: The Graphic Novel,3.93,0.0,Goodreads_Real,city of glass the graphic novel
?????? 3 (Fullmetal Alchemist  #3),4.56,0.0,Goodreads_Real, 3 fullmetal alchemist  3
I Maccabees,3.96,0.0,Goodreads_Real,i maccabees
After the Mourning (Francis Hancock #2),3.42,0.0,Goodreads_Real,after the mourning francis hancock 2
Primary English: Knowledge and Understanding,3.87,0.0,Goodreads_Real,primary english knowledge and understanding
The Crucible of Time,3.71,0.0,Goodreads_Real,the crucible of time
Fargo Rock City: A Heavy Metal Odyssey in Rural North Dakota,3.8,0.0,Goodreads_Real,fargo rock city a heavy metal odyssey in rural north dakota
Much Ado about Nothing,4.07,0.0,Goodreads_Real,much ado about nothing
Romeo & Juliet,3.74,0.0,Goodreads_Real,romeo  juliet
Citizen Girl,2.4,0.0,Goodreads_Real,citizen girl
The New Don't Blame Mother: Mending the Mother-Daughter Relationship,3.88,0.0,Goodreads_Real,the new dont blame mother mending the motherdaughter relationship
Nations and Nationalism since 1780: Programme  Myth  Reality,3.9,0.0,Goodreads_Real,nations and nationalism since 1780 programme  myth  reality
Barracuda 945 (Admiral Arnold Morgan  #6),3.97,0.0,Goodreads_Real,barracuda 945 admiral arnold morgan  6
Leadership,3.72,0.0,Goodreads_Real,leadership
Caucasia,4.03,0.0,Goodreads_Real,caucasia
The Aeneid (Verse Translation),3.84,0.0,Goodreads_Real,the aeneid verse translation
The Wedding (Sweet Valley High  #98),3.52,0.0,Goodreads_Real,the wedding sweet valley high  98
The Great Gatsby,3.91,0.0,Goodreads_Real,the great gatsby
We the Living,3.91,0.0,Goodreads_Real,we the living
A Supposedly Fun Thing I'll Never Do Again: Essays and Arguments,4.25,0.0,Goodreads_Real,a supposedly fun thing ill never do again essays and arguments
?????? 8 (Fullmetal Alchemist 8),4.57,0.0,Goodreads_Real, 8 fullmetal alchemist 8
King Richard II,3.77,0.0,Goodreads_Real,king richard ii
Relativity: The Special and the General Theory: The Masterpiece Science Edition,4.18,0.0,Goodreads_Real,relativity the special and the general theory the masterpiece science edition
Little Pilgrim's Progress,4.26,0.0,Goodreads_Real,little pilgrims progress
Sgt. Rock: The Prophecy,3.47,0.0,Goodreads_Real,sgt rock the prophecy
Message in a Bottle,3.96,0.0,Goodreads_Real,message in a bottle
Moods,3.4,0.0,Goodreads_Real,moods
Retrospective  1964-1984,4.35,0.0,Goodreads_Real,retrospective  19641984
Jurassic Park Institute Dinosaur Field Guide,4.15,0.0,Goodreads_Real,jurassic park institute dinosaur field guide
Maude (1883-1993):She Grew Up with the country,2.0,18.02,Scraped_Fictional,maude 18831993she grew up with the country
Losing Battles,3.6,0.0,Goodreads_Real,losing battles
Miracle Fair: Selected Poems,4.42,0.0,Goodreads_Real,miracle fair selected poems
Black Hole  tome 4 : Reine des lézards,4.26,0.0,Goodreads_Real,black hole  tome 4  reine des lézards
Life on Planet Rock: From Guns N' Roses to NIRVana  a Backstage Journey Through Rock's Most Debauched Decade,3.58,0.0,Goodreads_Real,life on planet rock from guns n roses to nirvana  a backstage journey through rocks most debauched decade
The Edge of Honor,3.97,0.0,Goodreads_Real,the edge of honor
The Midwife's Tale,3.83,0.0,Goodreads_Real,the midwifes tale
The Children of Noisy Village,4.29,0.0,Goodreads_Real,the children of noisy village
Chimera,3.73,0.0,Goodreads_Real,chimera
Another Day in Cubicle Paradise,4.01,0.0,Goodreads_Real,another day in cubicle paradise
Just Visiting This Planet: Merlin Answers More Questions about Everything Under the Sun  Moon  and Stars,4.17,0.0,Goodreads_Real,just visiting this planet merlin answers more questions about everything under the sun  moon  and stars
A Brief History of Time,4.17,0.0,Goodreads_Real,a brief history of time
Stone Age Economics,3.9,0.0,Goodreads_Real,stone age economics
Fugitives and Refugees: A Walk in Portland  Oregon,3.51,0.0,Goodreads_Real,fugitives and refugees a walk in portland  oregon
Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),4.56,0.0,Goodreads_Real,fullmetal alchemist  vol 3 fullmetal alchemist  3
And I Don't Want to Live This Life: A Mother's Story of Her Daughter's Murder,4.1,0.0,Goodreads_Real,and i dont want to live this life a mothers story of her daughters murder
Magic Carpet Ride: The Autobiography of John Kay and Steppenwolf,4.1,0.0,Goodreads_Real,magic carpet ride the autobiography of john kay and steppenwolf
Baghdad Without a Map and Other Misadventures in Arabia,3.98,0.0,Goodreads_Real,baghdad without a map and other misadventures in arabia
History of the Peloponnesian War: Bk. 5-6,4.35,0.0,Goodreads_Real,history of the peloponnesian war bk 56
All Over You (Secret Lives of Daytime Divas  #2),3.73,0.0,Goodreads_Real,all over you secret lives of daytime divas  2
Noir: Three Novels of Suspense,3.69,0.0,Goodreads_Real,noir three novels of suspense
Animal E.R.: Extraordinary Stories Hope Healing from 1 World's Leading Veterinary Hospitals,3.95,0.0,Goodreads_Real,animal er extraordinary stories hope healing from 1 worlds leading veterinary hospitals
The Parrot's Lament  and Other True Tales of Animal Intrigue  Intelligence  and Ingenuity,3.93,0.0,Goodreads_Real,the parrots lament  and other true tales of animal intrigue  intelligence  and ingenuity
Bargaining for Advantage: Negotiation Strategies for Reasonable People,3.95,0.0,Goodreads_Real,bargaining for advantage negotiation strategies for reasonable people
A Distant Mirror: The Calamitous 14th Century,4.08,0.0,Goodreads_Real,a distant mirror the calamitous 14th century
Montaillou: Cathars and Catholics in a French Village 1294-1324,3.96,0.0,Goodreads_Real,montaillou cathars and catholics in a french village 12941324
Illusions: The Adventures of a Reluctant Messiah,4.15,0.0,Goodreads_Real,illusions the adventures of a reluctant messiah
The Devil's in the Details (A Camilla MacPhee Mystery  #4),4.0,0.0,Goodreads_Real,the devils in the details a camilla macphee mystery  4
The Scarlet Letter,3.4,0.0,Goodreads_Real,the scarlet letter
Soft Apocalypse,2.0,26.12,Scraped_Fictional,soft apocalypse
The Bluebird and the Sparrow (Women of the West  #10),3.83,0.0,Goodreads_Real,the bluebird and the sparrow women of the west  10
Youth in Revolt: The Journals of Nick Twisp : Volumes I  II  III/Youth in Revolt/Youth in Bondage/Youth in Exile,4.04,0.0,Goodreads_Real,youth in revolt the journals of nick twisp  volumes i  ii  iiiyouth in revoltyouth in bondageyouth in exile
Soldiers of Salamis,3.81,0.0,Goodreads_Real,soldiers of salamis
The Dark Descent  Vol 1: The Color of Evil,4.12,0.0,Goodreads_Real,the dark descent  vol 1 the color of evil
Cherry Cheesecake Murder (Hannah Swensen  #8),3.91,0.0,Goodreads_Real,cherry cheesecake murder hannah swensen  8
God of Tarot (Tarot  #1),3.45,0.0,Goodreads_Real,god of tarot tarot  1
A Tale of Two Cities,3.84,0.0,Goodreads_Real,a tale of two cities
Emma Lazarus,3.88,0.0,Goodreads_Real,emma lazarus
Romeo and Juliet,3.74,0.0,Goodreads_Real,romeo and juliet
Let Down Your Hair,3.83,0.0,Goodreads_Real,let down your hair
Ovid's Metamorphoses: Books 1-5,4.27,0.0,Goodreads_Real,ovids metamorphoses books 15
Aftershock  (Sweet Valley High Super Edition  #12),3.7,0.0,Goodreads_Real,aftershock  sweet valley high super edition  12
Son of the Mob (Son of the Mob  #1),3.72,0.0,Goodreads_Real,son of the mob son of the mob  1
Dreamcatcher,3.63,0.0,Goodreads_Real,dreamcatcher
See No Evil: The True Story of a Ground Soldier in the CIA's War on Terrorism,3.93,0.0,Goodreads_Real,see no evil the true story of a ground soldier in the cias war on terrorism
Baby Proof,3.72,0.0,Goodreads_Real,baby proof
Trauma,3.55,0.0,Goodreads_Real,trauma
Homo Faber,3.74,0.0,Goodreads_Real,homo faber
Deadly Feasts: Tracking the Secrets of a Terrifying New Plague,4.0,0.0,Goodreads_Real,deadly feasts tracking the secrets of a terrifying new plague
The Night Gardener,3.64,0.0,Goodreads_Real,the night gardener
Agricola/Germany,3.99,0.0,Goodreads_Real,agricolagermany
Conversations with Don DeLillo,4.06,0.0,Goodreads_Real,conversations with don delillo
Feeling Better  Getting Better  Staying Better: Profound Self-Help Therapy for Your Emotions,3.76,0.0,Goodreads_Real,feeling better  getting better  staying better profound selfhelp therapy for your emotions
Poetics,3.82,0.0,Goodreads_Real,poetics
Of Time and the River: A Legend of Man's Hunger in His Youth,4.2,0.0,Goodreads_Real,of time and the river a legend of mans hunger in his youth
The Well of Lost Plots (Thursday Next #3),4.1,0.0,Goodreads_Real,the well of lost plots thursday next 3
The Giraffe and the Pelly and Me,3.82,0.0,Goodreads_Real,the giraffe and the pelly and me
The Ghost Map: The Story of London's Most Terrifying Epidemicand How It Changed Science  Cities  and the Modern World,3.9,0.0,Goodreads_Real,the ghost map the story of londons most terrifying epidemicand how it changed science  cities  and the modern world
